Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2015-08-15 23:00:00,73.9,75.0,1004.5
2015-08-16 00:00:00,73.8,78.0,1004.6
2015-08-16 01:00:00,72.9,83.0,1004.8
2015-08-16 02:00:00,71.1,88.0,1004.4
2015-08-16 03:00:00,69.4,92.0,1004.3
2015-08-16 04:00:00,68.5,93.0,1003.9
2015-08-16 05:00:00,68.2,95.0,1003.9
2015-08-16 06:00:00,67.6,95.0,1004.3
2015-08-16 07:00:00,69.4,89.0,1004.8
2015-08-16 08:00:00,73.6,74.0,1005.1
2015-08-16 09:00:00,78.1,65.0,1005.1
2015-08-16 10:00:00,81.7,57.0,1005.2
2015-08-16 11:00:00,85.1,41.0,1005.0
2015-08-16 12:00:00,88.0,38.0,1004.5
2015-08-16 13:00:00,89.6,34.0,1003.8
2015-08-16 14:00:00,90.3,35.0,1003.4
2015-08-16 15:00:00,91.0,35.0,1002.9
2015-08-16 16:00:00,90.1,41.0,1002.8
2015-08-16 17:00:00,90.0,37.0,1002.7
2015-08-16 18:00:00,87.8,52.0,1002.6
2015-08-16 19:00:00,82.2,60.0,1002.6
2015-08-16 20:00:00,78.1,74.0,1002.7
2015-08-16 21:00:00,76.1,71.0,1003.4
2015-08-16 22:00:00,75.4,72.0,1003.4
2015-08-16 23:00:00,74.7,74.0,1003.8
2015-08-17 00:00:00,75.0,79.0,1003.9
2015-08-17 01:00:00,74.5,81.0,1003.9
2015-08-17 02:00:00,73.0,83.0,1003.5
2015-08-17 03:00:00,72.3,85.0,1003.5
2015-08-17 04:00:00,71.6,84.0,1003.4
2015-08-17 05:00:00,70.5,88.0,1004.0
2015-08-17 06:00:00,68.7,91.0,1004.5
2015-08-17 07:00:00,69.8,85.0,1004.8
2015-08-17 08:00:00,74.8,72.0,1004.5
2015-08-17 09:00:00,79.3,63.0,1004.3
2015-08-17 10:00:00,83.1,55.0,1004.1
2015-08-17 11:00:00,87.1,43.0,1003.8
2015-08-17 12:00:00,90.0,36.0,1003.2
2015-08-17 13:00:00,91.8,30.0,1002.6
2015-08-17 14:00:00,92.8,26.0,1001.9
2015-08-17 15:00:00,93.7,31.0,1001.0
2015-08-17 16:00:00,93.2,31.0,1000.7
2015-08-17 17:00:00,93.0,33.0,1000.4
2015-08-17 18:00:00,89.2,50.0,1000.2
2015-08-17 19:00:00,86.2,54.0,1000.7
2015-08-17 20:00:00,82.6,61.0,1001.0
2015-08-17 21:00:00,81.0,64.0,1001.3
2015-08-17 22:00:00,79.9,65.0,1001.6
2015-08-17 23:00:00,78.6,68.0,1001.7
2015-08-18 00:00:00,77.5,70.0,1001.7
2015-08-18 01:00:00,76.6,74.0,1001.4
2015-08-18 02:00:00,75.9,75.0,1001.1
2015-08-18 03:00:00,75.7,76.0,1000.9
2015-08-18 04:00:00,75.6,78.0,1000.7
2015-08-18 05:00:00,75.0,81.0,1000.6
2015-08-18 06:00:00,73.9,85.0,1000.9
2015-08-18 07:00:00,73.9,81.0,1001.0
2015-08-18 08:00:00,76.5,76.0,1001.3
2015-08-18 09:00:00,77.5,74.0,1001.4
2015-08-18 10:00:00,78.3,73.0,1001.6
2015-08-18 11:00:00,78.6,72.0,1001.7
2015-08-18 12:00:00,78.3,71.0,1001.2
2015-08-18 13:00:00,79.0,73.0,1000.4
2015-08-18 14:00:00,80.6,69.0,999.8
2015-08-18 15:00:00,80.2,88.0,999.7
2015-08-18 16:00:00,75.0,86.0,999.2
2015-08-18 17:00:00,75.9,85.0,999.2
2015-08-18 18:00:00,76.6,83.0,998.4
2015-08-18 19:00:00,75.0,88.0,998.6
2015-08-18 20:00:00,73.4,90.0,998.6
2015-08-18 21:00:00,72.7,92.0,999.2
2015-08-18 22:00:00,72.3,92.0,999.5
2015-08-18 23:00:00,72.5,92.0,999.9
2015-08-19 00:00:00,72.7,92.0,999.9
2015-08-19 01:00:00,72.7,93.0,999.5
2015-08-19 02:00:00,72.3,94.0,998.9
2015-08-19 03:00:00,72.7,93.0,998.6
2015-08-19 04:00:00,73.0,94.0,998.8
2015-08-19 05:00:00,72.3,96.0,998.4
2015-08-19 06:00:00,72.0,97.0,998.6
2015-08-19 07:00:00,72.5,96.0,999.3
2015-08-19 08:00:00,73.2,94.0,999.5
2015-08-19 09:00:00,74.3,90.0,999.8
2015-08-19 10:00:00,76.5,87.0,1000.1
2015-08-19 11:00:00,78.4,81.0,999.7
2015-08-19 12:00:00,80.2,76.0,999.3
2015-08-19 13:00:00,81.7,73.0,998.7
2015-08-19 14:00:00,84.7,63.0,997.7
2015-08-19 15:00:00,86.7,56.0,996.9
2015-08-19 16:00:00,86.5,67.0,996.6
2015-08-19 17:00:00,86.7,66.0,997.0
2015-08-19 18:00:00,85.5,71.0,996.7
2015-08-19 19:00:00,82.4,80.0,997.3
2015-08-19 20:00:00,74.7,95.0,998.9
2015-08-19 21:00:00,72.5,93.0,999.3
2015-08-19 22:00:00,71.2,93.0,998.9
2015-08-19 23:00:00,71.6,95.0,998.4
2015-08-20 00:00:00,71.8,96.0,998.5
2015-08-20 01:00:00,71.6,96.0,997.7
2015-08-20 02:00:00,71.2,97.0,997.1
2015-08-20 03:00:00,71.2,97.0,997.1
2015-08-20 04:00:00,71.4,96.0,996.8
2015-08-20 05:00:00,71.6,97.0,996.9
2015-08-20 06:00:00,72.1,97.0,997.6
2015-08-20 07:00:00,73.0,96.0,998.5
2015-08-20 08:00:00,73.9,95.0,998.5
2015-08-20 09:00:00,75.2,90.0,998.8
2015-08-20 10:00:00,76.5,86.0,999.1
2015-08-20 11:00:00,77.9,83.0,998.8
2015-08-20 12:00:00,79.7,78.0,998.7
2015-08-20 13:00:00,81.5,70.0,998.1
2015-08-20 14:00:00,83.3,67.0,997.4
2015-08-20 15:00:00,85.6,60.0,996.8
2015-08-20 16:00:00,87.1,61.0,996.5
2015-08-20 17:00:00,88.0,57.0,996.5
2015-08-20 18:00:00,87.3,61.0,996.8
2015-08-20 19:00:00,84.0,72.0,997.1
2015-08-20 20:00:00,79.0,86.0,997.3
2015-08-20 21:00:00,75.4,93.0,998.1
2015-08-20 22:00:00,75.4,90.0,998.2
2015-08-20 23:00:00,76.8,89.0,998.4
2015-08-21 00:00:00,76.3,91.0,998.7
2015-08-21 01:00:00,75.4,94.0,998.2
2015-08-21 02:00:00,74.1,96.0,997.9
2015-08-21 03:00:00,74.3,93.0,998.0
2015-08-21 04:00:00,74.1,92.0,998.0
2015-08-21 05:00:00,74.3,88.0,998.6
2015-08-21 06:00:00,74.3,86.0,999.1
2015-08-21 07:00:00,74.3,82.0,999.8
2015-08-21 08:00:00,75.7,78.0,1000.6
2015-08-21 09:00:00,78.3,71.0,1001.2
2015-08-21 10:00:00,80.1,62.0,1001.6
2015-08-21 11:00:00,80.8,64.0,1001.5
2015-08-21 12:00:00,82.4,52.0,1001.3
2015-08-21 13:00:00,83.8,49.0,1000.8
2015-08-21 14:00:00,85.3,52.0,1000.6
2015-08-21 15:00:00,85.8,49.0,1000.0
2015-08-21 16:00:00,86.0,50.0,999.9
2015-08-21 17:00:00,85.8,49.0,999.7
2015-08-21 18:00:00,85.1,52.0,999.5
2015-08-21 19:00:00,81.3,66.0,1000.1
2015-08-21 20:00:00,76.1,77.0,1000.6
2015-08-21 21:00:00,73.0,78.0,1001.2
2015-08-21 22:00:00,72.5,78.0,1001.4
2015-08-21 23:00:00,72.7,79.0,1001.5
2015-08-22 00:00:00,70.7,84.0,1001.6
2015-08-22 01:00:00,70.0,82.0,1001.0
2015-08-22 02:00:00,68.9,82.0,1001.1
2015-08-22 03:00:00,67.5,91.0,1001.4
2015-08-22 04:00:00,65.8,89.0,1001.4
2015-08-22 05:00:00,65.8,90.0,1001.6
2015-08-22 06:00:00,64.8,94.0,1002.2
2015-08-22 07:00:00,66.0,74.0,1002.5
2015-08-22 08:00:00,71.4,60.0,1003.1
2015-08-22 09:00:00,76.1,55.0,1003.3
2015-08-22 10:00:00,79.3,49.0,1003.6
2015-08-22 11:00:00,81.5,42.0,1003.3
2015-08-22 12:00:00,82.6,43.0,1003.0
2015-08-22 13:00:00,82.8,42.0,1002.7
2015-08-22 14:00:00,83.3,42.0,1001.9
2015-08-22 15:00:00,84.6,42.0,1001.1
2015-08-22 16:00:00,85.3,42.0,1000.7
2015-08-22 17:00:00,84.7,46.0,1000.5
2015-08-22 18:00:00,83.3,48.0,1000.2
2015-08-22 19:00:00,80.1,57.0,1000.1
2015-08-22 20:00:00,74.1,72.0,1000.6
2015-08-22 21:00:00,71.1,75.0,1001.2
2015-08-22 22:00:00,69.6,80.0,1001.5
2015-08-22 23:00:00,67.3,82.0,1001.4
2015-08-23 00:00:00,66.6,82.0,1000.9
2015-08-23 01:00:00,65.3,88.0,1000.4
2015-08-23 02:00:00,63.5,89.0,1000.4
2015-08-23 03:00:00,62.2,91.0,1000.7
2015-08-23 04:00:00,61.5,92.0,1000.8
2015-08-23 05:00:00,61.3,94.0,1000.7
2015-08-23 06:00:00,60.4,96.0,1000.5
2015-08-23 07:00:00,61.7,92.0,1000.4
2015-08-23 08:00:00,68.2,75.0,1000.8
2015-08-23 09:00:00,74.5,63.0,1001.0
2015-08-23 10:00:00,77.2,56.0,1000.8
2015-08-23 11:00:00,79.9,48.0,1000.7
2015-08-23 12:00:00,81.5,46.0,1000.0
2015-08-23 13:00:00,83.3,42.0,999.4
2015-08-23 14:00:00,84.0,45.0,998.9
2015-08-23 15:00:00,84.7,46.0,998.2
2015-08-23 16:00:00,84.9,49.0,997.3
2015-08-23 17:00:00,85.8,50.0,997.0
2015-08-23 18:00:00,85.3,55.0,996.9
2015-08-23 19:00:00,80.6,62.0,997.2
2015-08-23 20:00:00,77.9,73.0,997.4
2015-08-23 21:00:00,77.0,71.0,997.6
2015-08-23 22:00:00,74.8,79.0,997.7
2015-08-23 23:00:00,75.9,67.0,997.6
2015-08-24 00:00:00,75.9,66.0,997.5
2015-08-24 01:00:00,75.2,70.0,997.4
2015-08-24 02:00:00,74.5,66.0,997.1
2015-08-24 03:00:00,74.5,67.0,997.0
2015-08-24 04:00:00,73.6,73.0,996.7
2015-08-24 05:00:00,71.6,81.0,996.6
2015-08-24 06:00:00,71.2,84.0,996.9
2015-08-24 07:00:00,71.6,77.0,997.1
2015-08-24 08:00:00,76.3,70.0,997.3
2015-08-24 09:00:00,80.2,62.0,997.5
2015-08-24 10:00:00,82.8,62.0,997.5
2015-08-24 11:00:00,84.7,63.0,997.2
2015-08-24 12:00:00,85.8,55.0,996.5
2015-08-24 13:00:00,88.0,48.0,995.6
2015-08-24 14:00:00,82.6,88.0,995.7
2015-08-24 15:00:00,72.9,91.0,995.9
2015-08-24 16:00:00,74.8,86.0,995.5
2015-08-24 17:00:00,77.9,88.0,994.9
2015-08-24 18:00:00,81.3,76.0,994.6
2015-08-24 19:00:00,79.3,93.0,994.9
2015-08-24 20:00:00,75.9,96.0,995.4
2015-08-24 21:00:00,74.7,96.0,995.9
2015-08-24 22:00:00,74.7,95.0,995.8
2015-08-24 23:00:00,73.9,95.0,995.9
2015-08-25 00:00:00,73.6,95.0,995.8
2015-08-25 01:00:00,72.9,95.0,995.5
2015-08-25 02:00:00,72.3,95.0,995.4
2015-08-25 03:00:00,71.4,96.0,995.4
2015-08-25 04:00:00,71.4,96.0,995.4
2015-08-25 05:00:00,71.8,96.0,995.6
2015-08-25 06:00:00,71.6,83.0,996.2
2015-08-25 07:00:00,71.6,73.0,996.7
2015-08-25 08:00:00,73.0,68.0,997.1
2015-08-25 09:00:00,76.1,64.0,997.0
2015-08-25 10:00:00,79.3,58.0,997.4
2015-08-25 11:00:00,81.7,55.0,997.1
2015-08-25 12:00:00,84.0,51.0,996.6
2015-08-25 13:00:00,85.8,48.0,995.8
2015-08-25 14:00:00,86.2,48.0,995.2
2015-08-25 15:00:00,86.2,44.0,994.9
2015-08-25 16:00:00,88.3,46.0,994.5
2015-08-25 17:00:00,88.9,50.0,994.7
2015-08-25 18:00:00,85.3,70.0,994.8
2015-08-25 19:00:00,79.9,72.0,995.1
2015-08-25 20:00:00,76.6,76.0,995.8
2015-08-25 21:00:00,74.1,83.0,996.6
2015-08-25 22:00:00,73.9,88.0,996.6
2015-08-25 23:00:00,72.1,86.0,996.4
2015-08-26 00:00:00,72.0,86.0,996.7
2015-08-26 01:00:00,71.4,90.0,996.3
2015-08-26 02:00:00,72.0,72.0,996.2
2015-08-26 03:00:00,71.1,67.0,996.6
2015-08-26 04:00:00,70.3,62.0,997.0
2015-08-26 05:00:00,70.3,58.0,997.2
2015-08-26 06:00:00,69.4,66.0,997.4
2015-08-26 07:00:00,68.7,70.0,998.3
2015-08-26 08:00:00,69.4,76.0,998.8
2015-08-26 09:00:00,69.8,75.0,999.1
2015-08-26 10:00:00,72.5,66.0,999.7
2015-08-26 11:00:00,75.7,66.0,1000.0
2015-08-26 12:00:00,77.0,59.0,999.6
2015-08-26 13:00:00,77.9,61.0,999.3
2015-08-26 14:00:00,79.0,59.0,998.7
2015-08-26 15:00:00,80.8,58.0,998.2
2015-08-26 16:00:00,81.7,58.0,997.5
2015-08-26 17:00:00,81.1,61.0,997.7
2015-08-26 18:00:00,79.2,67.0,998.3
2015-08-26 19:00:00,76.5,71.0,998.7
2015-08-26 20:00:00,74.1,75.0,999.1
2015-08-26 21:00:00,72.0,80.0,999.8
2015-08-26 22:00:00,70.2,86.0,1000.4
2015-08-26 23:00:00,70.0,85.0,1000.1
2015-08-27 00:00:00,69.4,86.0,1000.1
2015-08-27 01:00:00,69.3,85.0,1000.3
2015-08-27 02:00:00,69.4,88.0,1000.0
2015-08-27 03:00:00,68.0,89.0,999.6
2015-08-27 04:00:00,67.1,90.0,999.9
2015-08-27 05:00:00,67.5,82.0,1000.5
2015-08-27 06:00:00,68.0,78.0,1000.7
2015-08-27 07:00:00,68.2,71.0,1001.6
2015-08-27 08:00:00,69.1,71.0,1001.8
2015-08-27 09:00:00,72.5,58.0,1002.3
2015-08-27 10:00:00,75.0,53.0,1002.9
2015-08-27 11:00:00,77.9,49.0,1002.4
2015-08-27 12:00:00,80.2,49.0,1001.9
2015-08-27 13:00:00,80.8,49.0,1001.5
2015-08-27 14:00:00,81.9,49.0,1001.3
2015-08-27 15:00:00,81.7,49.0,1001.2
2015-08-27 16:00:00,81.5,44.0,1000.8
2015-08-27 17:00:00,81.7,46.0,1001.1
2015-08-27 18:00:00,80.2,51.0,1001.3
2015-08-27 19:00:00,77.4,55.0,1001.8
2015-08-27 20:00:00,74.8,56.0,1002.3
2015-08-27 21:00:00,73.0,64.0,1002.9
2015-08-27 22:00:00,69.1,77.0,1003.3
2015-08-27 23:00:00,67.5,76.0,1003.5
2015-08-28 00:00:00,67.8,78.0,1003.6
2015-08-28 01:00:00,66.9,83.0,1003.4
2015-08-28 02:00:00,64.6,89.0,1003.0
2015-08-28 03:00:00,64.0,88.0,1003.0
2015-08-28 04:00:00,63.7,89.0,1003.1
2015-08-28 05:00:00,60.6,95.0,1003.5
2015-08-28 06:00:00,60.3,95.0,1004.1
2015-08-28 07:00:00,60.8,91.0,1005.0
2015-08-28 08:00:00,66.7,74.0,1005.4
2015-08-28 09:00:00,73.2,57.0,1005.9
2015-08-28 10:00:00,77.4,50.0,1006.3
2015-08-28 11:00:00,79.7,44.0,1006.2
2015-08-28 12:00:00,81.3,42.0,1005.8
2015-08-28 13:00:00,82.6,37.0,1005.1
2015-08-28 14:00:00,84.4,36.0,1004.4
2015-08-28 15:00:00,84.6,35.0,1003.8
2015-08-28 16:00:00,84.9,35.0,1003.5
2015-08-28 17:00:00,84.9,38.0,1003.4
2015-08-28 18:00:00,83.3,40.0,1003.4
2015-08-28 19:00:00,80.1,48.0,1003.8
2015-08-28 20:00:00,74.7,64.0,1004.7
2015-08-28 21:00:00,71.2,60.0,1005.4
2015-08-28 22:00:00,72.7,64.0,1005.6
2015-08-28 23:00:00,71.2,69.0,1005.6
2015-08-29 00:00:00,69.4,76.0,1006.1
2015-08-29 01:00:00,66.6,82.0,1006.0
2015-08-29 02:00:00,65.3,87.0,1005.5
2015-08-29 03:00:00,63.5,90.0,1005.5
2015-08-29 04:00:00,61.3,95.0,1005.4
2015-08-29 05:00:00,60.1,96.0,1005.6
2015-08-29 06:00:00,60.3,95.0,1006.3
2015-08-29 07:00:00,60.8,95.0,1006.9
2015-08-29 08:00:00,67.1,76.0,1007.0
2015-08-29 09:00:00,73.4,59.0,1007.3
2015-08-29 10:00:00,77.5,50.0,1007.3
2015-08-29 11:00:00,79.9,47.0,1007.2
2015-08-29 12:00:00,81.5,41.0,1006.5
2015-08-29 13:00:00,82.9,41.0,1005.9
2015-08-29 14:00:00,83.1,38.0,1005.4
2015-08-29 15:00:00,84.4,37.0,1004.7
2015-08-29 16:00:00,83.8,40.0,1004.0
2015-08-29 17:00:00,82.0,47.0,1003.3
2015-08-29 18:00:00,79.7,53.0,1003.2
2015-08-29 19:00:00,77.4,57.0,1003.4
2015-08-29 20:00:00,73.2,71.0,1003.7
2015-08-29 21:00:00,70.2,74.0,1004.1
2015-08-29 22:00:00,70.0,75.0,1004.3
2015-08-29 23:00:00,70.7,71.0,1004.2
2015-08-30 00:00:00,69.8,74.0,1004.3
2015-08-30 01:00:00,68.5,78.0,1004.1
2015-08-30 02:00:00,68.0,83.0,1003.5
2015-08-30 03:00:00,65.1,89.0,1003.5
2015-08-30 04:00:00,64.2,91.0,1003.5
2015-08-30 05:00:00,63.1,94.0,1003.8
2015-08-30 06:00:00,63.1,94.0,1004.5
2015-08-30 07:00:00,64.0,86.0,1004.8
2015-08-30 08:00:00,72.3,62.0,1004.8
2015-08-30 09:00:00,75.4,60.0,1005.3
2015-08-30 10:00:00,78.3,54.0,1005.6
2015-08-30 11:00:00,81.0,45.0,1005.0
2015-08-30 12:00:00,84.2,42.0,1004.5
2015-08-30 13:00:00,83.8,45.0,1004.0
2015-08-30 14:00:00,84.0,42.0,1003.5
2015-08-30 15:00:00,83.7,46.0,1003.7
2015-08-30 16:00:00,80.8,54.0,1003.9
2015-08-30 17:00:00,79.9,61.0,1003.7
2015-08-30 18:00:00,78.4,59.0,1003.2
2015-08-30 19:00:00,76.5,66.0,1003.0
2015-08-30 20:00:00,74.8,68.0,1003.7
2015-08-30 21:00:00,74.1,74.0,1004.2
2015-08-30 22:00:00,72.9,77.0,1003.6
2015-08-30 23:00:00,71.6,79.0,1003.7
2015-08-31 00:00:00,70.9,82.0,1003.4
2015-08-31 01:00:00,70.3,83.0,1003.1
2015-08-31 02:00:00,70.2,87.0,1003.0
2015-08-31 03:00:00,69.6,88.0,1002.9
2015-08-31 04:00:00,69.1,94.0,1002.7
2015-08-31 05:00:00,68.4,95.0,1002.7
2015-08-31 06:00:00,67.6,95.0,1002.9
2015-08-31 07:00:00,67.6,95.0,1003.3
2015-08-31 08:00:00,67.5,94.0,1003.4
2015-08-31 09:00:00,68.5,91.0,1003.5
2015-08-31 10:00:00,69.3,93.0,1003.5
2015-08-31 11:00:00,69.4,90.0,1003.4
2015-08-31 12:00:00,70.7,92.0,1003.0
2015-08-31 13:00:00,70.9,93.0,1002.7
2015-08-31 14:00:00,70.9,94.0,1002.4
2015-08-31 15:00:00,71.4,93.0,1002.0
2015-08-31 16:00:00,72.5,90.0,1001.7
2015-08-31 17:00:00,73.9,87.0,1001.4
2015-08-31 18:00:00,74.7,84.0,1001.3
2015-08-31 19:00:00,73.9,93.0,1001.4
2015-08-31 20:00:00,71.4,95.0,1001.9
2015-08-31 21:00:00,70.2,96.0,1002.2
2015-08-31 22:00:00,68.9,96.0,1002.2
2015-08-31 23:00:00,68.5,97.0,1002.3
2015-09-01 00:00:00,69.4,97.0,1002.2
2015-09-01 01:00:00,69.6,97.0,1001.7
2015-09-01 02:00:00,69.3,97.0,1001.7
2015-09-01 03:00:00,69.4,97.0,1001.5
2015-09-01 04:00:00,69.4,97.0,1001.5
2015-09-01 05:00:00,69.3,97.0,1001.8
2015-09-01 06:00:00,68.5,97.0,1002.3
2015-09-01 07:00:00,68.4,97.0,1002.7
2015-09-01 08:00:00,70.5,89.0,1002.9
2015-09-01 09:00:00,75.9,76.0,1003.1
2015-09-01 10:00:00,79.9,70.0,1003.4
2015-09-01 11:00:00,83.1,56.0,1002.9
2015-09-01 12:00:00,85.3,52.0,1002.2
2015-09-01 13:00:00,86.9,46.0,1001.7
2015-09-01 14:00:00,88.3,43.0,1001.1
2015-09-01 15:00:00,88.7,47.0,1000.9
2015-09-01 16:00:00,88.3,41.0,1000.9
2015-09-01 17:00:00,90.1,41.0,1000.6
2015-09-01 18:00:00,88.7,52.0,1000.8
2015-09-01 19:00:00,82.2,69.0,1000.9
2015-09-01 20:00:00,77.4,77.0,1001.5
2015-09-01 21:00:00,75.4,86.0,1001.8
2015-09-01 22:00:00,73.4,90.0,1001.9
2015-09-01 23:00:00,72.1,91.0,1001.8
2015-09-02 00:00:00,71.2,94.0,1001.9
2015-09-02 01:00:00,70.0,95.0,1001.7
2015-09-02 02:00:00,69.6,95.0,1001.4
2015-09-02 03:00:00,69.6,95.0,1001.2
2015-09-02 04:00:00,68.7,96.0,1001.2
2015-09-02 05:00:00,68.4,96.0,1001.4
2015-09-02 06:00:00,68.4,96.0,1001.7
2015-09-02 07:00:00,68.7,96.0,1002.0
2015-09-02 08:00:00,74.1,76.0,1002.1
2015-09-02 09:00:00,79.5,66.0,1001.9
2015-09-02 10:00:00,82.6,58.0,1001.8
2015-09-02 11:00:00,86.2,54.0,1001.6
2015-09-02 12:00:00,88.5,48.0,1000.8
2015-09-02 13:00:00,90.7,45.0,1000.3
2015-09-02 14:00:00,90.7,44.0,999.6
2015-09-02 15:00:00,91.8,41.0,998.6
2015-09-02 16:00:00,91.2,46.0,997.9
2015-09-02 17:00:00,90.3,46.0,997.5
2015-09-02 18:00:00,88.7,51.0,997.4
2015-09-02 19:00:00,84.4,63.0,997.2
2015-09-02 20:00:00,80.6,76.0,997.7
2015-09-02 21:00:00,78.1,72.0,998.4
2015-09-02 22:00:00,77.2,73.0,999.0
2015-09-02 23:00:00,75.0,77.0,999.0
2015-09-03 00:00:00,71.6,95.0,998.9
2015-09-03 01:00:00,70.5,96.0,998.2
2015-09-03 02:00:00,70.2,96.0,997.6
2015-09-03 03:00:00,70.2,96.0,997.6
2015-09-03 04:00:00,69.8,96.0,997.3
2015-09-03 05:00:00,68.7,97.0,997.4
2015-09-03 06:00:00,68.2,97.0,997.9
2015-09-03 07:00:00,68.5,97.0,998.1
2015-09-03 08:00:00,69.8,91.0,998.3
2015-09-03 09:00:00,73.9,81.0,998.4
2015-09-03 10:00:00,77.4,67.0,998.7
2015-09-03 11:00:00,79.9,69.0,998.5
2015-09-03 12:00:00,82.2,61.0,998.0
2015-09-03 13:00:00,84.6,51.0,997.3
2015-09-03 14:00:00,87.8,47.0,996.5
2015-09-03 15:00:00,88.3,46.0,996.0
2015-09-03 16:00:00,88.9,44.0,995.6
2015-09-03 17:00:00,88.9,49.0,995.1
2015-09-03 18:00:00,84.6,75.0,995.3
2015-09-03 19:00:00,80.1,78.0,995.6
2015-09-03 20:00:00,76.6,81.0,996.4
2015-09-03 21:00:00,73.8,89.0,996.6
2015-09-03 22:00:00,72.5,92.0,996.7
2015-09-03 23:00:00,70.3,92.0,996.7
2015-09-04 00:00:00,70.2,91.0,996.7
2015-09-04 01:00:00,69.8,92.0,996.5
2015-09-04 02:00:00,69.1,94.0,996.6
2015-09-04 03:00:00,68.2,94.0,997.0
2015-09-04 04:00:00,68.7,94.0,996.9
2015-09-04 05:00:00,67.6,96.0,997.4
2015-09-04 06:00:00,67.5,97.0,997.7
2015-09-04 07:00:00,68.4,95.0,998.3
2015-09-04 08:00:00,73.6,80.0,998.9
2015-09-04 09:00:00,78.8,66.0,999.3
2015-09-04 10:00:00,83.5,56.0,999.6
2015-09-04 11:00:00,86.4,55.0,999.8
2015-09-04 12:00:00,88.2,51.0,999.2
2015-09-04 13:00:00,89.8,45.0,998.8
2015-09-04 14:00:00,80.4,91.0,998.7
2015-09-04 15:00:00,79.9,75.0,998.7
2015-09-04 16:00:00,79.2,80.0,999.0
2015-09-04 17:00:00,78.8,79.0,999.4
2015-09-04 18:00:00,78.1,80.0,999.3
2015-09-04 19:00:00,75.9,92.0,999.8
2015-09-04 20:00:00,74.1,89.0,1000.7
2015-09-04 21:00:00,73.4,92.0,1000.9
2015-09-04 22:00:00,72.9,88.0,1001.5
2015-09-04 23:00:00,72.5,88.0,1001.8
2015-09-05 00:00:00,71.8,90.0,1002.0
2015-09-05 01:00:00,70.5,94.0,1002.3
2015-09-05 02:00:00,69.4,95.0,1001.8
2015-09-05 03:00:00,68.9,96.0,1002.2
2015-09-05 04:00:00,68.4,97.0,1002.6
2015-09-05 05:00:00,67.8,97.0,1002.8
2015-09-05 06:00:00,68.0,97.0,1003.1
2015-09-05 07:00:00,69.3,97.0,1003.8
2015-09-05 08:00:00,70.2,96.0,1004.3
2015-09-05 09:00:00,71.6,90.0,1004.9
2015-09-05 10:00:00,75.2,75.0,1005.0
2015-09-05 11:00:00,77.7,73.0,1005.0
2015-09-05 12:00:00,79.7,71.0,1004.2
2015-09-05 13:00:00,80.8,64.0,1003.7
2015-09-05 14:00:00,82.2,64.0,1003.1
2015-09-05 15:00:00,81.5,80.0,1003.3
2015-09-05 16:00:00,74.3,93.0,1002.7
2015-09-05 17:00:00,75.9,82.0,1002.6
2015-09-05 18:00:00,76.5,86.0,1002.9
2015-09-05 19:00:00,75.2,88.0,1003.1
2015-09-05 20:00:00,73.0,85.0,1003.7
2015-09-05 21:00:00,72.5,79.0,1004.4
2015-09-05 22:00:00,72.0,83.0,1004.5
2015-09-05 23:00:00,70.2,85.0,1004.2
2015-09-06 00:00:00,69.3,85.0,1004.4
2015-09-06 01:00:00,68.4,89.0,1004.2
2015-09-06 02:00:00,67.3,94.0,1003.8
2015-09-06 03:00:00,66.0,95.0,1003.7
2015-09-06 04:00:00,65.8,95.0,1003.8
2015-09-06 05:00:00,65.8,95.0,1004.3
2015-09-06 06:00:00,65.7,95.0,1004.8
2015-09-06 07:00:00,65.8,95.0,1004.9
2015-09-06 08:00:00,66.9,93.0,1005.0
2015-09-06 09:00:00,69.1,87.0,1005.0
2015-09-06 10:00:00,72.5,82.0,1005.1
2015-09-06 11:00:00,75.7,78.0,1005.2
2015-09-06 12:00:00,76.1,79.0,1005.0
2015-09-06 13:00:00,77.2,77.0,1004.8
2015-09-06 14:00:00,77.7,74.0,1004.1
2015-09-06 15:00:00,78.6,72.0,1003.5
2015-09-06 16:00:00,78.8,74.0,1003.2
2015-09-06 17:00:00,78.1,75.0,1003.3
2015-09-06 18:00:00,77.9,76.0,1003.7
2015-09-06 19:00:00,76.1,89.0,1003.7
2015-09-06 20:00:00,73.4,91.0,1003.8
2015-09-06 21:00:00,72.5,90.0,1003.8
2015-09-06 22:00:00,72.1,90.0,1003.7
2015-09-06 23:00:00,72.0,91.0,1003.8
2015-09-07 00:00:00,71.8,92.0,1003.6
2015-09-07 01:00:00,71.6,93.0,1003.2
2015-09-07 02:00:00,71.2,94.0,1002.4
2015-09-07 03:00:00,71.2,94.0,1002.7
2015-09-07 04:00:00,71.2,94.0,1002.6
2015-09-07 05:00:00,71.2,95.0,1003.2
2015-09-07 06:00:00,71.1,96.0,1003.5
2015-09-07 07:00:00,71.2,95.0,1004.0
2015-09-07 08:00:00,72.1,88.0,1004.3
2015-09-07 09:00:00,74.8,79.0,1004.3
2015-09-07 10:00:00,78.3,69.0,1004.4
2015-09-07 11:00:00,80.8,62.0,1004.4
2015-09-07 12:00:00,82.9,58.0,1003.7
2015-09-07 13:00:00,83.3,51.0,1003.0
2015-09-07 14:00:00,84.7,51.0,1002.1
